Repository_URL,Num_Dependents
https://github.com/eiriklv/react-masonry-component,667
https://github.com/koajs/cors,666
https://github.com/kaelzhang/node-comment-json,665
https://github.com/patrio/eslint-config-react,665
https://github.com/bitcoinjs/pushdata-bitcoin,665
https://github.com/LinusU/fs-temp,664
https://github.com/contentful/contentful-sdk-core,664
https://github.com/marcbachmann/node-html-pdf,661
https://github.com/sasstools/grunt-sass-lint,660
https://github.com/rstacruz/mocha-clean,659
https://github.com/promises-es6/promises-es6,659
https://github.com/artberri/rollup-plugin-istanbul,657
https://github.com/form-data/isomorphic-form-data,656
https://github.com/postcss/postcss-devtools,656
https://github.com/mysticatea/eslint-plugin,656
https://github.com/Constellation/boundary,654
https://github.com/creynders/load-grunt-configs,654
https://github.com/sindresorhus/electron-store,654
https://github.com/ddliu/gulp-remote-src,653
https://github.com/peterjwest/istanbul-threshold-checker,652
https://github.com/kentor/react-click-outside,651
https://github.com/eventualbuddha/babelrc-rollup,651
https://github.com/power-assert-js/babel-preset-power-assert,651
https://github.com/libp2p/js-libp2p-crypto,651
https://github.com/datastax/nodejs-driver,649
https://github.com/Aintaer/import-glob-loader,649
https://github.com/kriasoft/universal-router,647
https://github.com/nolanlawson/vuvuzela,646
https://github.com/mishk0/slack-bot-api,646
https://github.com/webpack-contrib/purifycss-webpack,646
https://github.com/koajs/koala,645
https://github.com/oblador/react-native-collapsible,645
https://github.com/leancloud/javascript-sdk,645
https://github.com/vimeo/rollup-plugin-bundle-size,644
https://github.com/jonschlinkert/read-file,642
https://github.com/floatdrop/stream-assert,640
https://github.com/PolymerLabs/shady-css-parser,640
https://github.com/flozz/StackBlur,639
https://github.com/erikras/multireducer,639
https://github.com/omnidan/redux-undo,637
https://github.com/unassert-js/unassert,633
https://github.com/kentcdodds/eslint-config-kentcdodds,633
https://github.com/jpuri/draftjs-to-html,633
https://github.com/imagemin/jpegoptim-bin,632
https://github.com/gaearon/redux-devtools-themes,632
https://github.com/imagemin/imagemin-jpeg-recompress,630
https://github.com/pensierinmusica/firstline,630
https://github.com/actano/karma-jenkins-reporter,630
https://github.com/elastic/require-in-the-middle,630
https://github.com/twada/escallmatch,629
https://github.com/JedWatson/react-component-gulp-tasks,629
https://github.com/electron-userland/electron-json-storage,629
https://github.com/mattdesl/inject-lr-script,627
https://github.com/okunishinishi/node-argx,627
https://github.com/arve0/markdown-it-attrs,627
https://github.com/yyx990803/babel-preset-flow-vue,627
https://github.com/heapwolf/prompt-sync,626
https://github.com/reworkcss/rework-plugin-function,626
https://github.com/sorribas/parse-mongo-url,625
https://github.com/jhen0409/babel-preset-es2015-node6,625
https://github.com/lalitkapoor/github-changes,624
https://github.com/lettertwo/appcache-webpack-plugin,623
https://github.com/kimroen/ember-cli-autoprefixer,623
https://github.com/sindresorhus/markdown-extensions,623
https://github.com/TrySound/postcss-inline-svg,623
https://github.com/aurelia/fetch-client,623
https://github.com/jonschlinkert/assign-deep,621
https://github.com/jesstelford/node-MarkerWithLabel,621
https://github.com/aurelia/event-aggregator,619
https://github.com/cvan/ghpages,619
https://github.com/jossmac/react-scrolllock,619
https://github.com/ipld/js-ipld-dag-cbor,616
https://github.com/jonschlinkert/is-valid-path,614
https://github.com/iamakulov/unescape-js,614
https://github.com/buunguyen/mongoose-deep-populate,613
https://github.com/michalkvasnicak/babel-plugin-css-modules-transform,613
https://github.com/nwjs/npm-installer,612
https://github.com/nswbmw/config-lite,612
https://github.com/mawie81/electron-window-state,611
https://github.com/konvajs/konva,610
https://github.com/unassert-js/unassertify,610
https://github.com/shakyShane/opt-merger,609
https://github.com/michaelrhodes/simple-sha1,609
https://github.com/avajs/gulp-ava,608
https://github.com/cibernox/ember-power-select,608
https://github.com/postcss/postcss-easings,607
https://github.com/jonschlinkert/is-invalid-path,607
https://github.com/boopathi/react-svg-loader,607
https://github.com/mozilla-jetpack/node-fx-runner,606
https://github.com/fraserxu/react-dropdown,606
https://github.com/aurelia/pal,606
https://github.com/camertron/utfstring,606
https://github.com/dkfbasel/vuex-i18n,606
https://github.com/KyleAMathews/element-resize-event,605
https://github.com/GitbookIO/gitbook,605
https://github.com/kriasoft/webpack-middleware,604
https://github.com/sindresorhus/random-item,603
https://github.com/mike-north/ember-lodash,603
https://github.com/hunterloftis/throng,602
https://github.com/austinkelleher/giphy-api,602
https://github.com/wangfupeng1988/wangEditor,602
https://github.com/shadiabuhilal/rtl-detect,599
https://github.com/ta2edchimp/opt-cli,599
https://github.com/kevva/to-ico,599
https://github.com/rtfeldman/node-elm-compiler,598
https://github.com/ant-tool/atool-build,598
https://github.com/dropbox/dropbox-sdk-js,597
https://github.com/scottcorgan/nash,597
https://github.com/ripple-emulator/ripple,597
https://github.com/oblador/react-native-progress,597
https://github.com/erikras/map-props,597
https://github.com/aurelia/router,596
https://github.com/rogeriopvl/gulp-mustache,595
https://github.com/anarchicknight/react-native-communications,595
https://github.com/Wildhoney/gulp-processhtml,594
https://github.com/gr2m/hapi-cors-headers,594
https://github.com/aurelia/binding,594
https://github.com/i18next/i18next-sprintf-postProcessor,593
https://github.com/aurelia/templating-resources,593
https://github.com/akiran/react-highlight,592
https://github.com/react-native-community/react-native-navbar,591
https://github.com/Bartvds/joi-assert,589
https://github.com/mvhenten/gulp-reduce-file,588
https://github.com/metafizzy/flickity,587
https://github.com/rtfeldman/node-test-runner,587
https://github.com/typed-ember/ember-cli-typescript,587
https://github.com/sophiebits/match-at,586
https://github.com/jaywcjlove/hotkeys,586
https://github.com/thenables/composition,585
https://github.com/michelsalib/chai-shallow-deep-equal,585
https://github.com/nkbt/react-collapse,585
https://github.com/markau/express-sanitizer,584
https://github.com/rvagg/jsonist,584
https://github.com/bendrucker/globo,584
https://github.com/atfzl/eslint-plugin-css-modules,584
https://github.com/stoeffel/compose-function,582
https://github.com/rolaveric/karma-systemjs,582
https://github.com/alexbruno/hexo-generator-json-content,582
https://github.com/entwicklerstube/babel-plugin-root-import,582
https://github.com/jfstn/Validator,582
https://github.com/sindresorhus/humanize-string,581
https://github.com/twada/licensify,581
https://github.com/mcollina/fastfall,581
https://github.com/MatAtBread/fast-async,580
https://github.com/trayio/babel-plugin-webpack-alias,580
https://github.com/markdown-it/markdown-it-sup,579
https://github.com/maxogden/standard-format,579
https://github.com/fenneclab/hugo-bin,579
https://github.com/github/eslint-plugin-github,578
https://github.com/vuejs/vue-touch,577
https://github.com/peerigon/eslint-config-peerigon,577
https://github.com/sindresorhus/fn-args,576
https://github.com/bendrucker/has-require,575
https://github.com/sapegin/react-group,575
https://github.com/kvnneff/sort-by,574
https://github.com/jonschlinkert/parse-gitignore,574
https://github.com/hapijs/content,574
https://github.com/kevva/mount-point,573
https://github.com/jonschlinkert/defaults-deep,573
https://github.com/jonathantneal/closest,573
https://github.com/hapijs/glue,572
https://github.com/joaomoreno/gulp-atom-electron,572
https://github.com/sindresorhus/trash-cli,572
https://github.com/adamgruber/mochawesome-report-generator,572
https://github.com/hapijs/call,572
